v8-version,6,8,275,32,-node.45,0
code-creation,Script,10,274513,0x1003bc7b7c02,2778, net.js:1:11,0x2f134ddff9c0,~
code-creation,Script,10,274745,0x1003bc7ba4c2,8, internal/net.js:1:1,0x1003bc7ba1e8,~
code-creation,Script,10,274846,0x1003bc7baa82,734, internal/net.js:1:11,0x1003bc7ba3e0,~
code-creation,Builtin,3,274942,0x1f9c5c729ee0,2364,RegExpConstructor
code-creation,Builtin,3,275034,0x1f9c5c729ee0,2364,RegExpConstructor
tick,0x7f9b28e9d257,275133,1,0x90f580,3,0xb5f5f0,0x4b14c6c0d85,0x4b14c6c0139,0x1003bc7b7da3,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddfd574,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddfa652,0x2f134ddfa1a4,0x2f134ddf8ed0,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddece49,0x4b14c6bde04,0x4b14c6b35bd
code-creation,Script,10,275331,0x1003bc7bdf52,8, internal/stream_base_commons.js:1:1,0x1003bc7bdc48,~
code-creation,Script,10,275435,0x1003bc7be3e2,328, internal/stream_base_commons.js:1:11,0x1003bc7bde70,~
code-creation,Handler,1,275590,0x1f9c5c72a860,667,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,275681,0x1f9c5c72a860,667,CallUndefinedReceiver2.Wide
code-creation,LazyCompile,10,275782,0x1003bc7bef5a,43,protoGetter net.js:642:21,0x1003bc7b53f8,~
tick,0x7f9b28e9d257,275891,0,0x1,3,0x1113e40,0x1003bc7b82b7,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddfd574,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddfa652,0x2f134ddfa1a4,0x2f134ddf8ed0,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddece49,0x4b14c6bde04,0x4b14c6b35bd
code-creation,Handler,1,275987,0x1f9c5c72ab40,1083,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,276080,0x1f9c5c72ab40,1083,TestEqualStrict.Wide
code-creation,Script,10,276287,0x1003bc7bffca,8, internal/tty.js:1:1,0x1003bc7bfd00,~
code-creation,Script,10,276385,0x1003bc7c01b2,190, internal/tty.js:1:11,0x1003bc7bfee8,~
code-creation,LazyCompile,10,276560,0x1003bc7c0a4a,214,WriteStream tty.js:75:21,0x2f134ddfcf58,~
code-creation,Handler,1,276667,0x1f9c5c72afc0,1284,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,276781,0x1f9c5c72afc0,1284,TestInstanceOf
tick,0x7f9b28e9edb7,277006,1,0x9b8cc0,6,0xb5f5f0,0x1003bc7c0a94,0x2f134ddfa660,0x2f134ddfa1a4,0x2f134ddf8ed0,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddece49,0x4b14c6bde04,0x4b14c6b35bd
code-creation,LazyCompile,10,277112,0x1003bc7c1142,689,Socket net.js:226:16,0x2f134ddffe00,~
code-creation,LazyCompile,10,277178,0x1003bc7c1bd2,78,_extend util.js:290:17,0x4b14c6df9f0,~
code-creation,Handler,1,277207,0x1f9c5c72b520,64,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,277247,0x1f9c5c72b520,64,JumpIfNull
code-creation,Handler,1,277330,0x1f9c5c72b5a0,255,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,277428,0x1f9c5c72b5a0,255,ToNumeric
code-creation,LazyCompile,10,277566,0x1003bc7c1ec2,138,Duplex _stream_duplex.js:47:16,0x2f134ddca328,~
code-creation,LazyCompile,10,277701,0x1003bc7c222a,119,Readable _stream_readable.js:144:18,0x2f134ddc1610,~
code-creation,LazyCompile,10,277844,0x1003bc7c268a,293,ReadableState _stream_readable.js:69:23,0x2f134ddc15a8,~
code-creation,LazyCompile,10,277984,0x1003bc7c2c62,112,getHighWaterMark internal/streams/state.js:10:26,0x2f134ddc60f0,~
code-creation,LazyCompile,10,278092,0x1003bc7c2eca,27,highWaterMarkFrom internal/streams/state.js:5:27,0x2f134ddc6088,~
code-creation,LazyCompile,10,278210,0x1003bc7c306a,18,BufferList internal/streams/buffer_list.js:11:14,0x2f134ddc49c8,~
tick,0x7f9b28e9d257,278334,0,0x1,3,0x1113e40,0x1003bc7c26db,0x1003bc7c225c,0x1003bc7c1ee2,0x1003bc7c1217,0x1003bc7c0acc,0x2f134ddfa660,0x2f134ddfa1a4,0x2f134ddf8ed0,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddece49,0x4b14c6bde04,0x4b14c6b35bd
code-creation,LazyCompile,10,278429,0x1003bc7c326a,20,Stream internal/streams/legacy.js:6:16,0x2f134ddbfd18,~
code-creation,LazyCompile,10,278602,0x1003bc7c397a,168,Writable _stream_writable.js:198:18,0x2f134ddc7760,~
code-creation,LazyCompile,10,278772,0x1003bc7c3f02,306,WritableState _stream_writable.js:52:23,0x2f134ddc76f8,~
code-creation,LazyCompile,10,278930,0x1003bc7c467a,35,getNewAsyncId net.js:119:23,0x2f134ddffb90,~
code-creation,LazyCompile,10,279069,0x1003bc7c4952,217,Readable.on _stream_readable.js:798:33,0x2f134ddc2428,~
tick,0x7f9b28e9d257,279193,0,0x1,3,0x1113e40,0x1003bc7c135f,0x1003bc7c0acc,0x2f134ddfa660,0x2f134ddfa1a4,0x2f134ddf8ed0,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddece49,0x4b14c6bde04,0x4b14c6b35bd
code-creation,LazyCompile,10,279287,0x1003bc7c4dc2,80,initSocketHandle net.js:209:26,0x2f134ddffd98,~
code-creation,LazyCompile,10,279408,0x1003bc7c508a,136,undestroy internal/streams/destroy.js:62:19,0x2f134ddc5938,~
code-creation,LazyCompile,10,279621,0x1003bc7c605a,93,getStderr internal/process/stdio.js:30:21,0x2f134dddf600,~
code-creation,LazyCompile,10,279871,0x1003bc7c6f22,21,$getMaxListeners events.js:89:26,0x4b14c6c2230,~
code-creation,LazyCompile,10,279979,0x1003bc7c706a,4,get events.js:53:16,0x4b14c6c2640,~
code-creation,LazyCompile,10,280150,0x1003bc7c7482,628,Console console.js:62:17,0x2f134ddf7c20,~
tick,0x7f9b28e9d257,280283,0,0x1,3,0x11661b0,0x2f134ddf8ee6,0x4b14c6c0e27,0x4b14c6c0139,0x2f134ddece49,0x4b14c6bde04,0x4b14c6b35bd
code-creation,LazyCompile,10,280381,0x1003bc7c7d92,15,createWriteErrorHandler console.js:125:33,0x2f134ddf7c88,~
code-creation,LazyCompile,10,280619,0x1003bc7c885a,824,setupInspector internal/bootstrap/node.js:440:26,0x4b14c6b2c98,~
code-creation,LazyCompile,10,280747,0x1003bc7c90f2,55,tryGetCwd internal/bootstrap/node.js:552:21,0x4b14c6b2ea0,~
code-creation,LazyCompile,10,280866,0x1003bc7c9322,54,Module internal/modules/cjs/loader.js:102:16,0x2f134ddee418,~
code-creation,LazyCompile,10,280986,0x1003bc7c959a,43,updateChildren internal/modules/cjs/loader.js:96:24,0x2f134ddee3b0,~
code-creation,LazyCompile,10,281128,0x1003bc7c988a,197,Module._nodeModulePaths internal/modules/cjs/loader.js:359:37,0x2f134ddee828,~
code-creation,LazyCompile,10,281278,0x1003bc7c9eca,94,makeRequireFunction internal/modules/cjs/helpers.js:16:29,0x2f134ddf28d0,~
tick,0x7f9b28e9d257,281378,0,0x1,3,0x1113e40,0x1003bc7c8939,0x2f134ddece81,0x4b14c6bde04,0x4b14c6b35bd
code-creation,LazyCompile,10,281472,0x1003bc7ca522,121,setupGlobalURL internal/bootstrap/node.js:417:26,0x4b14c6b2bc8,~
code-creation,Handler,1,281667,0x1f9c5c72b6e0,627,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,281751,0x1f9c5c72b6e0,627,CallUndefinedReceiver0.Wide
code-creation,LazyCompile,10,281941,0x1003bc7cacda,220,setupAllowedFlags internal/bootstrap/node.js:619:29,0x4b14c6b30a8,~
code-creation,LazyCompile,10,282103,0x1003bc7cb24a,86,preloadModules internal/bootstrap/node.js:593:26,0x4b14c6b2fd8,~
code-creation,LazyCompile,10,282232,0x1003bc7cb572,124,Module.runMain internal/modules/cjs/loader.js:729:26,0x2f134ddeeca0,~
code-creation,LazyCompile,10,282370,0x1003bc7cb962,218,Module._load internal/modules/cjs/loader.js:502:24,0x2f134ddee8f8,~
tick,0x7f9b28e9d257,282477,0,0x1,3,0x1113e40,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,282570,0x1003bc7cbe62,352,Module._resolveFilename internal/modules/cjs/loader.js:547:35,0x2f134ddee960,~
code-creation,LazyCompile,10,282770,0x1003bc7cc7ba,945,Module._resolveLookupPaths internal/modules/cjs/loader.js:400:38,0x2f134ddee890,~
code-creation,LazyCompile,10,282886,0x1003bc7cd26a,3,debug util.js:191:35,0x2f134ddc4178,~
code-creation,LazyCompile,10,283067,0x1003bc7cd6e2,599,Module._findPath internal/modules/cjs/loader.js:220:28,0x2f134ddee758,~
code-creation,LazyCompile,10,283179,0x1003bc7cde1a,45,isAbsolute path.js:1140:34,0x2f134ddafc50,~
code-creation,RegExp,4,283323,0x1f9c5c72b9a0,1376,(?:^|\/)\.?\.$
code-creation,LazyCompile,10,283462,0x1003bc7ce212,81,stat internal/modules/cjs/loader.js:83:14,0x2f134ddee348,~
tick,0x7f9b28e9d257,283590,0,0x1,3,0x1113e40,0x1003bc7cd7d5,0x1003bc7cbf8c,0x1003bc7cb992,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,283689,0x1003bc7ce40a,4,toNamespacedPath path.js:1259:46,0x2f134ddafd88,~
code-creation,LazyCompile,10,284253,0x1003bc7ce57a,46,toRealPath internal/modules/cjs/loader.js:201:20,0x2f134ddee5b8,~
code-creation,LazyCompile,10,284540,0x1003bc7cea9a,1027,realpathSync fs.js:1376:22,0x2f134ddaa6e0,~
tick,0x7f9b28e9d257,284749,0,0x1,3,0x1113e40,0x1003bc7ce5a1,0x1003bc7cd82f,0x1003bc7cbf8c,0x1003bc7cb992,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,284908,0x1003bc7cf6a2,123,getOptions internal/fs/utils.js:167:20,0x2f134ddba938,~
code-creation,LazyCompile,10,285073,0x1003bc7cf8fa,40,assertEncoding internal/fs/utils.js:58:24,0x2f134ddba800,~
code-creation,LazyCompile,10,285218,0x1003bc7cfaa2,45,toPathIfFileURL internal/url.js:1432:25,0x2f134ddcf730,~
code-creation,LazyCompile,10,285458,0x1003bc7cfcc2,116,validatePath internal/fs/utils.js:442:22,0x2f134ddbae18,~
code-creation,LazyCompile,10,285627,0x1003bc7cffba,161,nullCheck internal/fs/utils.js:188:19,0x2f134ddba9a0,~
tick,0x7f9b28e9d257,285876,0,0x1,3,0x1113e40,0x1003bc7cfd11,0x1003bc7ceada,0x1003bc7ce5a1,0x1003bc7cd82f,0x1003bc7cbf8c,0x1003bc7cb992,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,285973,0x1003bc7d0252,19,isUint8Array internal/util/types.js:28:22,0x2f134dd836a0,~
code-creation,LazyCompile,10,286134,0x1003bc7d03d2,34,args internal/util/types.js:11:10,0x2f134dd84410,~
code-creation,Builtin,3,286254,0x1f9c5c72bf40,291,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,286392,0x1f9c5c72bf40,291,TypedArrayPrototypeToStringTag
code-creation,Builtin,3,286568,0x1f9c5c72c0c0,1616,StringPrototypeIndexOf
code-creation,Builtin,3,286707,0x1f9c5c72c0c0,1616,StringPrototypeIndexOf
tick,0x7f9b28e9d257,286882,0,0x1,0,0x113c860,0x1003bc7cfff6,0x1003bc7cfd11,0x1003bc7ceada,0x1003bc7ce5a1,0x1003bc7cd82f,0x1003bc7cbf8c,0x1003bc7cb992,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,Builtin,3,287081,0x1f9c5c72c760,233,MapPrototypeGet
code-creation,Builtin,3,287211,0x1f9c5c72c760,233,MapPrototypeGet
code-creation,LazyCompile,10,287401,0x1003bc7d05ea,64,splitRoot fs.js:1338:33,0x2f134ddaacf8,~
code-creation,LazyCompile,10,287579,0x1003bc7d0832,18,nextPart fs.js:1372:31,0x2f134ddaadc8,~
code-creation,LazyCompile,10,287769,0x1003bc7d0a72,90,handleErrorFromBinding fs.js:111:32,0x2f134dda8080,~
tick,0x170191f,287966,0,0x7ffee0a96100,2,0x1113e40,0x1003bc7cecea,0x1003bc7ce5a1,0x1003bc7cd82f,0x1003bc7cbf8c,0x1003bc7cb992,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,288055,0x1003bc7d0cd2,23,isFileType fs.js:161:20,0x2f134dda82f0,~
code-creation,Handler,1,288194,0x1f9c5c72c8a0,1128,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,288339,0x1f9c5c72c8a0,1128,BitwiseAnd
tick,0x7f9b28e9c8e5,289618,1,0x91a990,6,0xb5f5f0,0x1003bc7cecd1,0x1003bc7ce5a1,0x1003bc7cd82f,0x1003bc7cbf8c,0x1003bc7cb992,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
tick,0x7f9b28e9c8e5,290555,1,0x91a990,6,0xb5f5f0,0x1003bc7cecd1,0x1003bc7ce5a1,0x1003bc7cd82f,0x1003bc7cbf8c,0x1003bc7cb992,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,290652,0x1003bc7d11b2,82,encodeRealpathResult fs.js:1347:30,0x2f134ddaa678,~
code-creation,LazyCompile,10,290869,0x1003bc7d152a,69,tryModuleLoad internal/modules/cjs/loader.js:535:23,0x2f134ddee688,~
code-creation,LazyCompile,10,291021,0x1003bc7d1932,367,Module.load internal/modules/cjs/loader.js:590:33,0x2f134ddee9c8,~
code-creation,LazyCompile,10,291137,0x1003bc7d1eba,33,ok assert.js:356:12,0x2f134dda3328,~
code-creation,Handler,1,291353,0x1f9c5c72cd60,656,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,291447,0x1f9c5c72cd60,656,CallWithSpread
tick,0x7f9b28e9d257,291521,0,0x1,3,0x1113e40,0x1003bc7d1958,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,291589,0x1003bc7d217a,104,innerOk assert.js:328:17,0x2f134dda32c0,~
code-creation,LazyCompile,10,291772,0x1003bc7d246a,168,dirname path.js:1264:28,0x2f134ddafdf0,~
code-creation,LazyCompile,10,291935,0x1003bc7d28ba,215,extname path.js:1369:28,0x2f134ddafec0,~
code-creation,LazyCompile,10,292067,0x1003bc7d2c72,51,Module._extensions..js internal/modules/cjs/loader.js:698:37,0x2f134ddeeb00,~
code-creation,LazyCompile,10,292194,0x1003bc7d2fa2,431,readFileSync fs.js:341:22,0x2f134dda8838,~
tick,0x7f9b28e9d257,292392,0,0x1,3,0x1113e40,0x1003bc7d2c83,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,292523,0x1003bc7d3632,33,isEncoding buffer.js:449:40,0x2f134dd940b0,~
code-creation,LazyCompile,10,292662,0x1003bc7d37ca,32,normalizeEncoding internal/util.js:102:27,0x4b14c6f92a8,~
code-creation,LazyCompile,10,292825,0x1003bc7d3932,10,isUint32 internal/validators.js:13:18,0x2f134dd856a8,~
code-creation,Handler,1,292939,0x1f9c5c72d040,760,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,293012,0x1f9c5c72d040,760,ShiftRightLogicalSmi
code-creation,LazyCompile,10,293096,0x1003bc7d3b42,136,openSync fs.js:429:18,0x2f134dda89d8,~
code-creation,LazyCompile,10,293270,0x1003bc7d422a,512,stringToFlags internal/fs/utils.js:321:23,0x2f134ddbaba8,~
code-creation,LazyCompile,10,293403,0x1003bc7d4762,187,validateMode internal/validators.js:32:22,0x2f134dd85710,~
tick,0x7f9b28e9d257,293558,0,0x1,3,0x1113e40,0x1003bc7d3b78,0x1003bc7d2fe6,0x1003bc7d2c83,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,294326,0x1003bc7d4aca,83,tryStatSync fs.js:304:21,0x2f134dda8700,~
tick,0xe8285e,294649,0,0x7ffee0a963f8,0,0xf40d20,0x1003bc7d300b,0x1003bc7d2c83,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,294753,0x1003bc7d4d6a,111,tryCreateBuffer fs.js:314:25,0x2f134dda8768,~
code-creation,LazyCompile,10,294889,0x1003bc7d4f62,18,allocUnsafe buffer.js:290:42,0x2f134dd93f10,~
code-creation,LazyCompile,10,295134,0x1003bc7d512a,111,assertSize buffer.js:258:20,0x2f134dd936f0,~
code-creation,LazyCompile,10,295310,0x1003bc7d5392,114,allocate buffer.js:318:18,0x2f134dd937c0,~
code-creation,LazyCompile,10,295519,0x1003bc7d55da,19,FastBuffer buffer.js:79:1,0x2f134dd93d08,~
code-creation,Handler,1,295764,0x1f9c5c72d380,123,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,295928,0x1f9c5c72d380,123,GetSuperConstructor
tick,0x7f9b28e9d257,296077,0,0x1,3,0x1113e40,0x1003bc7d53dd,0x1003bc7d4f6f,0x1003bc7d4d97,0x1003bc7d3035,0x1003bc7d2c83,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,Handler,1,296177,0x1f9c5c72d440,828,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,296323,0x1f9c5c72d440,828,ConstructWithSpread
code-creation,LazyCompile,10,296484,0x1003bc7d5732,23,alignPool buffer.js:131:19,0x2f134dd935b8,~
code-creation,Handler,1,296521,0x1f9c5c72d7c0,592,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,296583,0x1f9c5c72d7c0,592,BitwiseAndSmi
code-creation,Handler,1,296673,0x1f9c5c72da60,592,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,296773,0x1f9c5c72da60,592,BitwiseOrSmi
code-creation,LazyCompile,10,296848,0x1003bc7d5902,100,tryReadSync fs.js:329:21,0x2f134dda87d0,~
tick,0x7f9b28e9d257,296994,0,0x1,0,0x113e290,0x1003bc7d573c,0x1003bc7d53f3,0x1003bc7d4f6f,0x1003bc7d4d97,0x1003bc7d3035,0x1003bc7d2c83,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,297422,0x1003bc7d5b82,147,readSync fs.js:475:18,0x2f134dda8b28,~
code-creation,LazyCompile,10,297621,0x1003bc7d5f2a,229,validateUint32 internal/validators.js:100:24,0x2f134dd85848,~
code-creation,LazyCompile,10,297746,0x1003bc7d629a,67,validateBuffer internal/fs/utils.js:398:24,0x2f134ddbace0,~
tick,0x7f9b28e9d257,297950,0,0x1,3,0x1113e40,0x1003bc7d5b98,0x1003bc7d5924,0x1003bc7d305d,0x1003bc7d2c83,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,Builtin,3,298183,0x1f9c5c72dd00,190,TypedArrayPrototypeByteLength
code-creation,Builtin,3,298302,0x1f9c5c72dd00,190,TypedArrayPrototypeByteLength
code-creation,LazyCompile,10,298470,0x1003bc7d651a,140,validateOffsetLengthRead internal/fs/utils.js:408:34,0x2f134ddbad48,~
code-creation,Builtin,3,298605,0x1f9c5c72de00,415,NumberIsSafeInteger
code-creation,Builtin,3,298753,0x1f9c5c72de00,415,NumberIsSafeInteger
tick,0x7f9b28ea88e7,298976,0,0x16c9dd0,0,0x113c860,0x1003bc7d5bd4,0x1003bc7d5924,0x1003bc7d305d,0x1003bc7d2c83,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,299128,0x1003bc7d6822,55,closeSync fs.js:399:19,0x2f134dda8908,~
code-creation,LazyCompile,10,299251,0x1003bc7d6a82,151,toString buffer.js:643:46,0x2f134dd942b8,~
code-creation,Builtin,3,299299,0x1f9c5c72dfe0,190,TypedArrayPrototypeLength
code-creation,Builtin,3,299327,0x1f9c5c72dfe0,190,TypedArrayPrototypeLength
code-creation,LazyCompile,10,299437,0x1003bc7d6f92,551,stringSlice buffer.js:589:21,0x2f134dd93a98,~
code-creation,LazyCompile,10,299508,0x1003bc7d774a,48,stripBOM internal/modules/cjs/helpers.js:61:18,0x2f134ddf29d0,~
code-creation,LazyCompile,10,299662,0x1003bc7d7ac2,353,Module._compile internal/modules/cjs/loader.js:650:37,0x2f134ddeea98,~
code-creation,LazyCompile,10,300001,0x1003bc7d802a,161,stripShebang internal/modules/cjs/helpers.js:71:22,0x2f134ddf2a38,~
code-creation,LazyCompile,10,300556,0x1003bc7d830a,43,Module.wrap internal/modules/cjs/loader.js:124:23,0x2f134ddee6f0,~
code-creation,LazyCompile,10,300694,0x1003bc7d860a,46,runInThisContext vm.js:299:26,0x2f134ddf1518,~
code-creation,LazyCompile,10,300749,0x1003bc7d87ca,21,createScript vm.js:250:22,0x2f134ddf1378,~
tick,0x7f9b28e9d257,300791,0,0x1,3,0x1113e40,0x1003bc7d7ac9,0x1003bc7d2c9d,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,300888,0x1003bc7d8c2a,379,Script vm.js:43:14,0x2f134ddf15e8,~
code-creation,LazyCompile,10,301013,0x1003bc7d906a,83,validateInteger vm.js:127:25,0x2f134ddf1038,~
code-creation,Builtin,3,301110,0x1f9c5c72e0e0,379,NumberIsInteger
code-creation,Builtin,3,301143,0x1f9c5c72e0e0,379,NumberIsInteger
code-creation,Script,10,301240,0x1003bc7d9502,8, /home/vagrant/workspace/fibonacci/app.js:1:1,0x1003bc7d92b8,~
code-creation,Script,10,301276,0x1003bc7d9632,64, /home/vagrant/workspace/fibonacci/app.js:1:11,0x1003bc7d9420,~
code-creation,Handler,1,301359,0x1f9c5c72e2a0,155,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,301392,0x1f9c5c72e2a0,155,ThrowSuperAlreadyCalledIfNotHole
code-creation,Handler,1,301425,0x1f9c5c72e380,155,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,301453,0x1f9c5c72e380,155,ThrowSuperNotCalledIfHole
code-creation,LazyCompile,10,301517,0x1003bc7d9802,149,runInThisContext vm.js:91:19,0x2f134ddf1650,~
code-creation,LazyCompile,10,301689,0x1003bc7d9c52,280,getRunInContextArgs vm.js:151:29,0x2f134ddf11d8,~
code-creation,LazyCompile,10,301890,0x1003bc7da2fa,55,fib /home/vagrant/workspace/fibonacci/app.js:2:13,0x1003bc7d9520,~
tick,0x7f9b28e9d257,302028,0,0x1,3,0x1113e40,0x1003bc7d8632,0x1003bc7d7af7,0x1003bc7d2c9d,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,302108,0x1003bc7da502,60,log console.js:196:37,0x2f134ddf7f60,~
code-creation,LazyCompile,10,302226,0x1003bc7da722,47,Console.(anonymous function) console.js:186:47,0x2f134ddf7e90,~
code-creation,LazyCompile,10,302363,0x1003bc7da932,68,Console.(anonymous function) console.js:175:49,0x2f134ddf7e28,~
code-creation,LazyCompile,10,302702,0x1003bc7db112,1041,getColorDepth internal/tty.js:70:23,0x1003bc7bffe8,~
tick,0x7f9b28e9d257,302917,0,0x1,3,0x1113e40,0x1003bc7da957,0x1003bc7da732,0x1003bc7da521,0x9d1640,0x1003bc7d9662,0x1003bc7d7c0a,0x1003bc7d2c9d,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,Handler,1,303026,0x1f9c5c72e460,2640,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,303113,0x1f9c5c72e460,2640,TestIn
code-creation,RegExp,4,303232,0x1f9c5c72ef00,742,^xterm-256
code-creation,Builtin,3,303341,0x1f9c5c72f240,287,StringPrototypeToLowerCaseIntl
code-creation,Builtin,3,303427,0x1f9c5c72f240,287,StringPrototypeToLowerCaseIntl
code-creation,RegExp,4,303551,0x1f9c5c72f3a0,857,^con[0-9]*x[0-9]
code-creation,RegExp,4,303695,0x1f9c5c72f740,672,^rxvt
code-creation,RegExp,4,303882,0x1f9c5c72fa20,700,^screen
code-creation,RegExp,4,303959,0x1f9c5c72fd20,686,^xterm
tick,0x7f9b28ea88e7,304077,0,0x16c9dd0,0,0x1174e90,0x1f9c5c71dd96,0x1003bc7db459,0x1003bc7da957,0x1003bc7da732,0x1003bc7da521,0x9d1640,0x1003bc7d9662,0x1003bc7d7c0a,0x1003bc7d2c9d,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,304234,0x1003bc7dbf0a,851,formatWithOptions util.js:75:27,0x4b14c6df2f0,~
code-creation,LazyCompile,10,304567,0x1003bc7dca9a,326,inspect internal/util/inspect.js:152:17,0x4b14c6f3b50,~
code-creation,LazyCompile,10,304855,0x1003bc7dd3ea,328,formatValue internal/util/inspect.js:455:21,0x4b14c6f4098,~
tick,0x7f9b28e9d257,305094,0,0x1,3,0x1113e40,0x1003bc7dcbda,0x1003bc7dbf79,0x1003bc7da74b,0x1003bc7da521,0x9d1640,0x1003bc7d9662,0x1003bc7d7c0a,0x1003bc7d2c9d,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,305182,0x1003bc7ddb4a,607,formatPrimitive internal/util/inspect.js:764:25,0x4b14c6f4238,~
code-creation,LazyCompile,10,305310,0x1003bc7de322,53,formatNumber internal/util/inspect.js:757:22,0x4b14c6f41d0,~
code-creation,Builtin,3,305420,0x1f9c5c730020,419,ObjectIs
code-creation,Builtin,3,305524,0x1f9c5c730020,419,ObjectIs
code-creation,LazyCompile,10,305628,0x1003bc7de58a,93,stylizeWithColor internal/util/inspect.js:270:26,0x4b14c6f3c20,~
code-creation,LazyCompile,10,305873,0x1003bc7de8e2,230,write console.js:143:15,0x2f134ddf7cf0,~
code-creation,LazyCompile,10,306035,0x1003bc7dec6a,76,once events.js:285:44,0x4b14c6c2980,~
tick,0x7f9b28e9d257,306176,0,0x1,3,0x1113e40,0x1003bc7de95e,0x1003bc7da537,0x9d1640,0x1003bc7d9662,0x1003bc7d7c0a,0x1003bc7d2c9d,0x1003bc7d19c5,0x1003bc7d1537,0x1003bc7cba32,0x1003bc7cb5d9,0x4b14c6be692,0x4b14c6b35bd
code-creation,LazyCompile,10,306305,0x1003bc7def12,64,_onceWrap events.js:277:19,0x4b14c6c2438,~
code-creation,LazyCompile,10,306581,0x1003bc7df252,218,Writable.write _stream_writable.js:268:36,0x2f134ddc80b8,~
code-creation,LazyCompile,10,306759,0x1003bc7df63a,100,validChunk _stream_writable.js:252:20,0x2f134ddc7830,~
